RACE_NUMBER,DISTANCE,TIME,PARTIAL,PACE,NAME,GENDER,OFFICIAL_POSITION,POSITION_GROUPING,PACE_DATETIME,TIME_DATETIME,PARTIAL_DATETIME
683,META,2:23:41,0:07:26,"3,23","FENOT, NICOLAS",M,204,Top 25,2023-12-03T00:03:23,2023-12-03T02:23:41,2023-12-03T00:07:26
799,5K,0:17:01,0:17:01,"0,00","GOUTILLE, ROMAIN",M,205,Top 25,2023-12-03T00:00:00,2023-12-03T00:17:01,2023-12-03T00:17:01
799,10K,0:33:57,0:16:56,"3,23","GOUTILLE, ROMAIN",M,205,Top 25,2023-12-03T00:03:23,2023-12-03T00:33:57,2023-12-03T00:16:56
799,15K,0:51:00,0:17:04,"3,25","GOUTILLE, ROMAIN",M,205,Top 25,2023-12-03T00:03:25,2023-12-03T00:51:00,2023-12-03T00:17:04
799,20K,1:07:55,0:16:55,"3,23","GOUTILLE, ROMAIN",M,205,Top 25,2023-12-03T00:03:23,2023-12-03T01:07:55,2023-12-03T00:16:55
799,Half,1:11:41,0:03:45,"3,25","GOUTILLE, ROMAIN",M,205,Top 25,2023-12-03T00:03:25,2023-12-03T01:11:41,2023-12-03T00:03:45
799,25K,1:25:03,0:17:07,"3,25","GOUTILLE, ROMAIN",M,205,Top 25,2023-12-03T00:03:25,2023-12-03T01:25:03,2023-12-03T00:17:07
799,30K,1:42:02,0:16:59,"3,24","GOUTILLE, ROMAIN",M,205,Top 25,2023-12-03T00:03:24,2023-12-03T01:42:02,2023-12-03T00:16:59
799,35K,1:59:12,0:17:10,"3,26","GOUTILLE, ROMAIN",M,205,Top 25,2023-12-03T00:03:26,2023-12-03T01:59:12,2023-12-03T00:17:10
799,40K,2:16:11,0:16:59,"3,24","GOUTILLE, ROMAIN",M,205,Top 25,2023-12-03T00:03:24,2023-12-03T02:16:11,2023-12-03T00:16:59
799,META,2:23:43,0:07:32,"3,26","GOUTILLE, ROMAIN",M,205,Top 25,2023-12-03T00:03:26,2023-12-03T02:23:43,2023-12-03T00:07:32
710,5K,0:16:40,0:16:40,"0,00","HIRVIKALLIO, JONI",M,206,Top 25,2023-12-03T00:00:00,2023-12-03T00:16:40,2023-12-03T00:16:40
710,10K,0:33:27,0:16:48,"3,22","HIRVIKALLIO, JONI",M,206,Top 25,2023-12-03T00:03:22,2023-12-03T00:33:27,2023-12-03T00:16:48
710,15K,"",0:16:46,"3,21","HIRVIKALLIO, JONI",M,206,Top 25,2023-12-03T00:03:21,,2023-12-03T00:16:46
710,20K,1:07:08,0:16:55,"3,23","HIRVIKALLIO, JONI",M,206,Top 25,2023-12-03T00:03:23,2023-12-03T01:07:08,2023-12-03T00:16:55
710,Half,1:10:51,0:03:42,"3,22","HIRVIKALLIO, JONI",M,206,Top 25,2023-12-03T00:03:22,2023-12-03T01:10:51,2023-12-03T00:03:42
710,25K,1:24:30,0:17:21,"3,28","HIRVIKALLIO, JONI",M,206,Top 25,2023-12-03T00:03:28,2023-12-03T01:24:30,2023-12-03T00:17:21
710,30K,1:41:53,0:17:24,"3,29","HIRVIKALLIO, JONI",M,206,Top 25,2023-12-03T00:03:29,2023-12-03T01:41:53,2023-12-03T00:17:24
710,35K,1:59:19,0:17:26,"3,29","HIRVIKALLIO, JONI",M,206,Top 25,2023-12-03T00:03:29,2023-12-03T01:59:19,2023-12-03T00:17:26
710,40K,"","","","HIRVIKALLIO, JONI",M,206,Top 25,,,
710,META,2:23:44,"","","HIRVIKALLIO, JONI",M,206,Top 25,,2023-12-03T02:23:44,
792,5K,0:17:05,0:17:05,"0,00","CARON, PIERRE",M,207,Top 25,2023-12-03T00:00:00,2023-12-03T00:17:05,2023-12-03T00:17:05
792,10K,0:33:49,0:16:44,"3,21","CARON, PIERRE",M,207,Top 25,2023-12-03T00:03:21,2023-12-03T00:33:49,2023-12-03T00:16:44
792,15K,0:50:42,0:16:53,"3,23","CARON, PIERRE",M,207,Top 25,2023-12-03T00:03:23,2023-12-03T00:50:42,2023-12-03T00:16:53
792,20K,1:07:32,0:16:49,"3,22","CARON, PIERRE",M,207,Top 25,2023-12-03T00:03:22,2023-12-03T01:07:32,2023-12-03T00:16:49
792,Half,1:11:14,0:03:43,"3,23","CARON, PIERRE",M,207,Top 25,2023-12-03T00:03:23,2023-12-03T01:11:14,2023-12-03T00:03:43
792,25K,1:24:37,0:17:05,"3,25","CARON, PIERRE",M,207,Top 25,2023-12-03T00:03:25,2023-12-03T01:24:37,2023-12-03T00:17:05
792,30K,1:41:42,0:17:06,"3,25","CARON, PIERRE",M,207,Top 25,2023-12-03T00:03:25,2023-12-03T01:41:42,2023-12-03T00:17:06
792,35K,1:58:56,0:17:13,"3,27","CARON, PIERRE",M,207,Top 25,2023-12-03T00:03:27,2023-12-03T01:58:56,2023-12-03T00:17:13
792,40K,2:16:16,0:17:21,"3,28","CARON, PIERRE",M,207,Top 25,2023-12-03T00:03:28,2023-12-03T02:16:16,2023-12-03T00:17:21
792,META,2:23:40,0:07:23,"3,22","CARON, PIERRE",M,207,Top 25,2023-12-03T00:03:22,2023-12-03T02:23:40,2023-12-03T00:07:23
510,5K,0:16:33,0:16:33,"0,00","KARLSSON, SIMON",M,208,Top 25,2023-12-03T00:00:00,2023-12-03T00:16:33,2023-12-03T00:16:33
510,10K,0:33:01,0:16:27,"3,17","KARLSSON, SIMON",M,208,Top 25,2023-12-03T00:03:17,2023-12-03T00:33:01,2023-12-03T00:16:27
510,15K,0:49:30,0:16:30,"3,18","KARLSSON, SIMON",M,208,Top 25,2023-12-03T00:03:18,2023-12-03T00:49:30,2023-12-03T00:16:30
510,20K,1:06:01,0:16:30,"3,18","KARLSSON, SIMON",M,208,Top 25,2023-12-03T00:03:18,2023-12-03T01:06:01,2023-12-03T00:16:30
510,Half,1:09:38,0:03:37,"3,18","KARLSSON, SIMON",M,208,Top 25,2023-12-03T00:03:18,2023-12-03T01:09:38,2023-12-03T00:03:37
510,25K,1:23:01,0:17:01,"3,24","KARLSSON, SIMON",M,208,Top 25,2023-12-03T00:03:24,2023-12-03T01:23:01,2023-12-03T00:17:01
510,30K,1:40:30,0:17:28,"3,30","KARLSSON, SIMON",M,208,Top 25,2023-12-03T00:03:30,2023-12-03T01:40:30,2023-12-03T00:17:28
510,35K,1:58:35,0:18:05,"3,37","KARLSSON, SIMON",M,208,Top 25,2023-12-03T00:03:37,2023-12-03T01:58:35,2023-12-03T00:18:05
510,40K,2:16:16,0:17:41,"3,32","KARLSSON, SIMON",M,208,Top 25,2023-12-03T00:03:32,2023-12-03T02:16:16,2023-12-03T00:17:41
510,META,2:23:46,0:07:30,"3,25","KARLSSON, SIMON",M,208,Top 25,2023-12-03T00:03:25,2023-12-03T02:23:46,2023-12-03T00:07:30
10888,5K,0:17:26,0:17:26,"0,00","VINOGRADOV, EGOR",M,209,Top 25,2023-12-03T00:00:00,2023-12-03T00:17:26,2023-12-03T00:17:26
10888,10K,0:34:42,0:17:16,"3,27","VINOGRADOV, EGOR",M,209,Top 25,2023-12-03T00:03:27,2023-12-03T00:34:42,2023-12-03T00:17:16
10888,15K,0:51:54,0:17:12,"3,26","VINOGRADOV, EGOR",M,209,Top 25,2023-12-03T00:03:26,2023-12-03T00:51:54,2023-12-03T00:17:12
10888,20K,1:09:07,0:17:14,"3,27","VINOGRADOV, EGOR",M,209,Top 25,2023-12-03T00:03:27,2023-12-03T01:09:07,2023-12-03T00:17:14
10888,Half,1:12:57,0:03:49,"3,29","VINOGRADOV, EGOR",M,209,Top 25,2023-12-03T00:03:29,2023-12-03T01:12:57,2023-12-03T00:03:49
10888,25K,1:26:25,0:17:18,"3,28","VINOGRADOV, EGOR",M,209,Top 25,2023-12-03T00:03:28,2023-12-03T01:26:25,2023-12-03T00:17:18
10888,30K,1:43:38,0:17:12,"3,26","VINOGRADOV, EGOR",M,209,Top 25,2023-12-03T00:03:26,2023-12-03T01:43:38,2023-12-03T00:17:12
10888,35K,2:00:34,0:16:57,"3,23","VINOGRADOV, EGOR",M,209,Top 25,2023-12-03T00:03:23,2023-12-03T02:00:34,2023-12-03T00:16:57
10888,40K,2:16:54,0:16:20,"3,16","VINOGRADOV, EGOR",M,209,Top 25,2023-12-03T00:03:16,2023-12-03T02:16:54,2023-12-03T00:16:20
10888,META,2:23:47,0:06:52,"3,08","VINOGRADOV, EGOR",M,209,Top 25,2023-12-03T00:03:08,2023-12-03T02:23:47,2023-12-03T00:06:52
500,5K,0:17:13,0:17:13,"0,00","PLANAS CRIADO, XAVIER",M,210,Top 25,2023-12-03T00:00:00,2023-12-03T00:17:13,2023-12-03T00:17:13
500,10K,0:34:13,0:17:00,"3,24","PLANAS CRIADO, XAVIER",M,210,Top 25,2023-12-03T00:03:24,2023-12-03T00:34:13,2023-12-03T00:17:00
500,15K,0:51:00,0:16:48,"3,22","PLANAS CRIADO, XAVIER",M,210,Top 25,2023-12-03T00:03:22,2023-12-03T00:51:00,2023-12-03T00:16:48
500,20K,1:07:48,0:16:47,"3,21","PLANAS CRIADO, XAVIER",M,210,Top 25,2023-12-03T00:03:21,2023-12-03T01:07:48,2023-12-03T00:16:47
500,Half,1:11:31,0:03:44,"3,24","PLANAS CRIADO, XAVIER",M,210,Top 25,2023-12-03T00:03:24,2023-12-03T01:11:31,2023-12-03T00:03:44
500,25K,1:24:28,0:16:41,"3,20","PLANAS CRIADO, XAVIER",M,210,Top 25,2023-12-03T00:03:20,2023-12-03T01:24:28,2023-12-03T00:16:41
500,30K,1:41:10,0:16:42,"3,20","PLANAS CRIADO, XAVIER",M,210,Top 25,2023-12-03T00:03:20,2023-12-03T01:41:10,2023-12-03T00:16:42
500,35K,1:58:26,0:17:16,"3,27","PLANAS CRIADO, XAVIER",M,210,Top 25,2023-12-03T00:03:27,2023-12-03T01:58:26,2023-12-03T00:17:16
500,40K,2:15:52,0:17:26,"3,29","PLANAS CRIADO, XAVIER",M,210,Top 25,2023-12-03T00:03:29,2023-12-03T02:15:52,2023-12-03T00:17:26
500,META,2:23:48,0:07:55,"3,36","PLANAS CRIADO, XAVIER",M,210,Top 25,2023-12-03T00:03:36,2023-12-03T02:23:48,2023-12-03T00:07:55
645,5K,0:16:58,0:16:58,"0,00","LUNDEGÅRD, ANDREAS",M,211,Top 25,2023-12-03T00:00:00,2023-12-03T00:16:58,2023-12-03T00:16:58
645,10K,0:33:57,0:16:58,"3,24","LUNDEGÅRD, ANDREAS",M,211,Top 25,2023-12-03T00:03:24,2023-12-03T00:33:57,2023-12-03T00:16:58
645,15K,0:51:00,0:17:04,"3,25","LUNDEGÅRD, ANDREAS",M,211,Top 25,2023-12-03T00:03:25,2023-12-03T00:51:00,2023-12-03T00:17:04
645,20K,1:07:58,0:16:57,"3,23","LUNDEGÅRD, ANDREAS",M,211,Top 25,2023-12-03T00:03:23,2023-12-03T01:07:58,2023-12-03T00:16:57
645,Half,1:11:42,0:03:44,"3,24","LUNDEGÅRD, ANDREAS",M,211,Top 25,2023-12-03T00:03:24,2023-12-03T01:11:42,2023-12-03T00:03:44
645,25K,1:25:06,0:17:09,"3,26","LUNDEGÅRD, ANDREAS",M,211,Top 25,2023-12-03T00:03:26,2023-12-03T01:25:06,2023-12-03T00:17:09
645,30K,1:42:12,0:17:06,"3,25","LUNDEGÅRD, ANDREAS",M,211,Top 25,2023-12-03T00:03:25,2023-12-03T01:42:12,2023-12-03T00:17:06
645,35K,1:59:29,0:17:16,"3,27","LUNDEGÅRD, ANDREAS",M,211,Top 25,2023-12-03T00:03:27,2023-12-03T01:59:29,2023-12-03T00:17:16
645,40K,2:16:34,0:17:06,"3,25","LUNDEGÅRD, ANDREAS",M,211,Top 25,2023-12-03T00:03:25,2023-12-03T02:16:34,2023-12-03T00:17:06
645,META,2:23:48,0:07:13,"3,17","LUNDEGÅRD, ANDREAS",M,211,Top 25,2023-12-03T00:03:17,2023-12-03T02:23:48,2023-12-03T00:07:13
158,5K,0:15:45,0:15:45,"0,00","CHENAIS, JOAN",M,212,Top 25,2023-12-03T00:00:00,2023-12-03T00:15:45,2023-12-03T00:15:45
158,10K,0:31:56,0:16:11,"3,14","CHENAIS, JOAN",M,212,Top 25,2023-12-03T00:03:14,2023-12-03T00:31:56,2023-12-03T00:16:11
158,15K,0:47:59,0:16:02,"3,12","CHENAIS, JOAN",M,212,Top 25,2023-12-03T00:03:12,2023-12-03T00:47:59,2023-12-03T00:16:02
158,20K,1:04:04,0:16:05,"3,13","CHENAIS, JOAN",M,212,Top 25,2023-12-03T00:03:13,2023-12-03T01:04:04,2023-12-03T00:16:05
158,Half,1:07:45,0:03:42,"3,22","CHENAIS, JOAN",M,212,Top 25,2023-12-03T00:03:22,2023-12-03T01:07:45,2023-12-03T00:03:42
158,25K,1:21:20,0:17:16,"3,27","CHENAIS, JOAN",M,212,Top 25,2023-12-03T00:03:27,2023-12-03T01:21:20,2023-12-03T00:17:16
158,30K,1:38:54,0:17:35,"3,31","CHENAIS, JOAN",M,212,Top 25,2023-12-03T00:03:31,2023-12-03T01:38:54,2023-12-03T00:17:35
158,35K,1:57:08,0:18:14,"3,39","CHENAIS, JOAN",M,212,Top 25,2023-12-03T00:03:39,2023-12-03T01:57:08,2023-12-03T00:18:14
158,40K,2:15:45,0:18:36,"3,43","CHENAIS, JOAN",M,212,Top 25,2023-12-03T00:03:43,2023-12-03T02:15:45,2023-12-03T00:18:36
158,META,2:23:56,0:08:11,"3,44","CHENAIS, JOAN",M,212,Top 25,2023-12-03T00:03:44,2023-12-03T02:23:56,2023-12-03T00:08:11
790,5K,0:17:29,0:17:29,"0,00","BRAM, EECKHOUT",M,213,Top 25,2023-12-03T00:00:00,2023-12-03T00:17:29,2023-12-03T00:17:29
790,10K,0:34:42,0:17:14,"3,27","BRAM, EECKHOUT",M,213,Top 25,2023-12-03T00:03:27,2023-12-03T00:34:42,2023-12-03T00:17:14
790,15K,0:51:47,0:17:05,"3,25","BRAM, EECKHOUT",M,213,Top 25,2023-12-03T00:03:25,2023-12-03T00:51:47,2023-12-03T00:17:05
790,20K,1:09:31,0:17:43,"3,33","BRAM, EECKHOUT",M,213,Top 25,2023-12-03T00:03:33,2023-12-03T01:09:31,2023-12-03T00:17:43
790,Half,1:13:10,0:03:39,"3,20","BRAM, EECKHOUT",M,213,Top 25,2023-12-03T00:03:20,2023-12-03T01:13:10,2023-12-03T00:03:39
790,25K,1:26:20,0:16:49,"3,22","BRAM, EECKHOUT",M,213,Top 25,2023-12-03T00:03:22,2023-12-03T01:26:20,2023-12-03T00:16:49
790,30K,1:43:11,0:16:51,"3,22","BRAM, EECKHOUT",M,213,Top 25,2023-12-03T00:03:22,2023-12-03T01:43:11,2023-12-03T00:16:51
790,35K,1:59:56,0:16:46,"3,21","BRAM, EECKHOUT",M,213,Top 25,2023-12-03T00:03:21,2023-12-03T01:59:56,2023-12-03T00:16:46
790,40K,2:16:36,0:16:40,"3,20","BRAM, EECKHOUT",M,213,Top 25,2023-12-03T00:03:20,2023-12-03T02:16:36,2023-12-03T00:16:40
790,META,2:23:50,0:07:13,"3,17","BRAM, EECKHOUT",M,213,Top 25,2023-12-03T00:03:17,2023-12-03T02:23:50,2023-12-03T00:07:13
188,5K,0:16:37,0:16:37,"0,00","PALOMERA SVENSSON, SAMUEL",M,214,Top 25,2023-12-03T00:00:00,2023-12-03T00:16:37,2023-12-03T00:16:37
188,10K,0:33:23,0:16:46,"3,21","PALOMERA SVENSSON, SAMUEL",M,214,Top 25,2023-12-03T00:03:21,2023-12-03T00:33:23,2023-12-03T00:16:46
188,15K,0:50:09,0:16:46,"3,21","PALOMERA SVENSSON, SAMUEL",M,214,Top 25,2023-12-03T00:03:21,2023-12-03T00:50:09,2023-12-03T00:16:46
188,20K,1:06:48,0:16:39,"3,20","PALOMERA SVENSSON, SAMUEL",M,214,Top 25,2023-12-03T00:03:20,2023-12-03T01:06:48,2023-12-03T00:16:39
188,Half,1:10:28,0:03:40,"3,21","PALOMERA SVENSSON, SAMUEL",M,214,Top 25,2023-12-03T00:03:21,2023-12-03T01:10:28,2023-12-03T00:03:40
188,25K,1:23:41,0:16:52,"3,22","PALOMERA SVENSSON, SAMUEL",M,214,Top 25,2023-12-03T00:03:22,2023-12-03T01:23:41,2023-12-03T00:16:52
188,30K,1:41:12,0:17:31,"3,30","PALOMERA SVENSSON, SAMUEL",M,214,Top 25,2023-12-03T00:03:30,2023-12-03T01:41:12,2023-12-03T00:17:31
188,35K,1:59:09,0:17:58,"3,36","PALOMERA SVENSSON, SAMUEL",M,214,Top 25,2023-12-03T00:03:36,2023-12-03T01:59:09,2023-12-03T00:17:58
188,40K,2:16:30,0:17:20,"3,28","PALOMERA SVENSSON, SAMUEL",M,214,Top 25,2023-12-03T00:03:28,2023-12-03T02:16:30,2023-12-03T00:17:20
188,META,2:24:00,0:07:30,"3,25","PALOMERA SVENSSON, SAMUEL",M,214,Top 25,2023-12-03T00:03:25,2023-12-03T02:24:00,2023-12-03T00:07:30
680,5K,0:17:29,0:17:29,"0,00","EECKHOUT, SIMON",M,215,Top 25,2023-12-03T00:00:00,2023-12-03T00:17:29,2023-12-03T00:17:29
680,10K,0:34:42,0:17:14,"3,27","EECKHOUT, SIMON",M,215,Top 25,2023-12-03T00:03:27,2023-12-03T00:34:42,2023-12-03T00:17:14
680,15K,0:51:47,0:17:05,"3,25","EECKHOUT, SIMON",M,215,Top 25,2023-12-03T00:03:25,2023-12-03T00:51:47,2023-12-03T00:17:05
680,20K,1:09:30,0:17:42,"3,32","EECKHOUT, SIMON",M,215,Top 25,2023-12-03T00:03:32,2023-12-03T01:09:30,2023-12-03T00:17:42
680,Half,1:13:10,0:03:40,"3,21","EECKHOUT, SIMON",M,215,Top 25,2023-12-03T00:03:21,2023-12-03T01:13:10,2023-12-03T00:03:40
680,25K,1:26:20,0:16:50,"3,22","EECKHOUT, SIMON",M,215,Top 25,2023-12-03T00:03:22,2023-12-03T01:26:20,2023-12-03T00:16:50
680,30K,1:43:11,0:16:51,"3,22","EECKHOUT, SIMON",M,215,Top 25,2023-12-03T00:03:22,2023-12-03T01:43:11,2023-12-03T00:16:51
680,35K,2:00:03,0:16:52,"3,22","EECKHOUT, SIMON",M,215,Top 25,2023-12-03T00:03:22,2023-12-03T02:00:03,2023-12-03T00:16:52
680,40K,2:16:42,0:16:39,"3,20","EECKHOUT, SIMON",M,215,Top 25,2023-12-03T00:03:20,2023-12-03T02:16:42,2023-12-03T00:16:39
680,META,2:24:01,0:07:18,"3,20","EECKHOUT, SIMON",M,215,Top 25,2023-12-03T00:03:20,2023-12-03T02:24:01,2023-12-03T00:07:18
431,5K,0:15:57,0:15:57,"0,00","TISHAKIN, ANTON",M,216,Top 25,2023-12-03T00:00:00,2023-12-03T00:15:57,2023-12-03T00:15:57
431,10K,0:31:59,0:16:02,"3,12","TISHAKIN, ANTON",M,216,Top 25,2023-12-03T00:03:12,2023-12-03T00:31:59,2023-12-03T00:16:02
431,15K,0:48:00,0:16:01,"3,12","TISHAKIN, ANTON",M,216,Top 25,2023-12-03T00:03:12,2023-12-03T00:48:00,2023-12-03T00:16:01
431,20K,1:03:55,0:15:56,"3,11","TISHAKIN, ANTON",M,216,Top 25,2023-12-03T00:03:11,2023-12-03T01:03:55,2023-12-03T00:15:56
431,Half,1:07:26,0:03:30,"3,11","TISHAKIN, ANTON",M,216,Top 25,2023-12-03T00:03:11,2023-12-03T01:07:26,2023-12-03T00:03:30
431,25K,1:20:06,0:16:11,"3,14","TISHAKIN, ANTON",M,216,Top 25,2023-12-03T00:03:14,2023-12-03T01:20:06,2023-12-03T00:16:11
431,30K,1:36:19,0:16:13,"3,15","TISHAKIN, ANTON",M,216,Top 25,2023-12-03T00:03:15,2023-12-03T01:36:19,2023-12-03T00:16:13
431,35K,1:54:55,0:18:36,"3,43","TISHAKIN, ANTON",M,216,Top 25,2023-12-03T00:03:43,2023-12-03T01:54:55,2023-12-03T00:18:36
431,40K,2:15:51,0:20:55,"4,11","TISHAKIN, ANTON",M,216,Top 25,2023-12-03T00:04:11,2023-12-03T02:15:51,2023-12-03T00:20:55
431,META,2:24:09,0:08:18,"3,47","TISHAKIN, ANTON",M,216,Top 25,2023-12-03T00:03:47,2023-12-03T02:24:09,2023-12-03T00:08:18
8037,5K,0:16:48,0:16:48,"0,00","BRUN, ROMUALD",M,217,Top 25,2023-12-03T00:00:00,2023-12-03T00:16:48,2023-12-03T00:16:48
8037,10K,0:33:39,0:16:52,"3,22","BRUN, ROMUALD",M,217,Top 25,2023-12-03T00:03:22,2023-12-03T00:33:39,2023-12-03T00:16:52
8037,15K,0:50:28,0:16:48,"3,22","BRUN, ROMUALD",M,217,Top 25,2023-12-03T00:03:22,2023-12-03T00:50:28,2023-12-03T00:16:48
8037,20K,1:07:20,0:16:53,"3,23","BRUN, ROMUALD",M,217,Top 25,2023-12-03T00:03:23,2023-12-03T01:07:20,2023-12-03T00:16:53
8037,Half,1:11:05,0:03:44,"3,24","BRUN, ROMUALD",M,217,Top 25,2023-12-03T00:03:24,2023-12-03T01:11:05,2023-12-03T00:03:44
8037,25K,1:24:26,0:17:06,"3,25","BRUN, ROMUALD",M,217,Top 25,2023-12-03T00:03:25,2023-12-03T01:24:26,2023-12-03T00:17:06
8037,30K,1:41:43,0:17:16,"3,27","BRUN, ROMUALD",M,217,Top 25,2023-12-03T00:03:27,2023-12-03T01:41:43,2023-12-03T00:17:16
8037,35K,1:59:10,0:17:27,"3,29","BRUN, ROMUALD",M,217,Top 25,2023-12-03T00:03:29,2023-12-03T01:59:10,2023-12-03T00:17:27
8037,40K,2:16:30,0:17:21,"3,28","BRUN, ROMUALD",M,217,Top 25,2023-12-03T00:03:28,2023-12-03T02:16:30,2023-12-03T00:17:21
8037,META,2:24:06,0:07:36,"3,28","BRUN, ROMUALD",M,217,Top 25,2023-12-03T00:03:28,2023-12-03T02:24:06,2023-12-03T00:07:36
890,5K,0:16:59,0:16:59,"0,00","NIETO PEÑA, CARLOS",M,218,Top 25,2023-12-03T00:00:00,2023-12-03T00:16:59,2023-12-03T00:16:59
890,10K,0:33:58,0:16:58,"3,24","NIETO PEÑA, CARLOS",M,218,Top 25,2023-12-03T00:03:24,2023-12-03T00:33:58,2023-12-03T00:16:58
890,15K,0:51:01,0:17:03,"3,25","NIETO PEÑA, CARLOS",M,218,Top 25,2023-12-03T00:03:25,2023-12-03T00:51:01,2023-12-03T00:17:03
890,20K,1:07:59,0:16:59,"3,24","NIETO PEÑA, CARLOS",M,218,Top 25,2023-12-03T00:03:24,2023-12-03T01:07:59,2023-12-03T00:16:59
890,Half,1:11:43,0:03:43,"3,23","NIETO PEÑA, CARLOS",M,218,Top 25,2023-12-03T00:03:23,2023-12-03T01:11:43,2023-12-03T00:03:43
890,25K,1:25:05,0:17:06,"3,25","NIETO PEÑA, CARLOS",M,218,Top 25,2023-12-03T00:03:25,2023-12-03T01:25:05,2023-12-03T00:17:06
890,30K,1:42:10,0:17:04,"3,25","NIETO PEÑA, CARLOS",M,218,Top 25,2023-12-03T00:03:25,2023-12-03T01:42:10,2023-12-03T00:17:04
890,35K,1:59:31,0:17:21,"3,28","NIETO PEÑA, CARLOS",M,218,Top 25,2023-12-03T00:03:28,2023-12-03T01:59:31,2023-12-03T00:17:21
890,40K,2:16:36,0:17:05,"3,25","NIETO PEÑA, CARLOS",M,218,Top 25,2023-12-03T00:03:25,2023-12-03T02:16:36,2023-12-03T00:17:05
890,META,2:24:11,0:07:36,"3,28","NIETO PEÑA, CARLOS",M,218,Top 25,2023-12-03T00:03:28,2023-12-03T02:24:11,2023-12-03T00:07:36
716,5K,0:16:10,0:16:10,"0,00","BURUCS, FERENC",M,219,Top 25,2023-12-03T00:00:00,2023-12-03T00:16:10,2023-12-03T00:16:10
716,10K,0:32:22,0:16:13,"3,15","BURUCS, FERENC",M,219,Top 25,2023-12-03T00:03:15,2023-12-03T00:32:22,2023-12-03T00:16:13
716,15K,0:48:37,0:16:14,"3,15","BURUCS, FERENC",M,219,Top 25,2023-12-03T00:03:15,2023-12-03T00:48:37,2023-12-03T00:16:14
716,20K,1:04:41,0:16:05,"3,13","BURUCS, FERENC",M,219,Top 25,2023-12-03T00:03:13,2023-12-03T01:04:41,2023-12-03T00:16:05
716,Half,1:08:17,0:03:35,"3,16","BURUCS, FERENC",M,219,Top 25,2023-12-03T00:03:16,2023-12-03T01:08:17,2023-12-03T00:03:35
716,25K,1:21:04,0:16:22,"3,16","BURUCS, FERENC",M,219,Top 25,2023-12-03T00:03:16,2023-12-03T01:21:04,2023-12-03T00:16:22
716,30K,1:38:25,0:17:21,"3,28","BURUCS, FERENC",M,219,Top 25,2023-12-03T00:03:28,2023-12-03T01:38:25,2023-12-03T00:17:21
716,35K,1:56:45,0:18:20,"3,40","BURUCS, FERENC",M,219,Top 25,2023-12-03T00:03:40,2023-12-03T01:56:45,2023-12-03T00:18:20
716,40K,2:15:47,0:19:02,"3,48","BURUCS, FERENC",M,219,Top 25,2023-12-03T00:03:48,2023-12-03T02:15:47,2023-12-03T00:19:02
716,META,2:24:13,0:08:25,"3,50","BURUCS, FERENC",M,219,Top 25,2023-12-03T00:03:50,2023-12-03T02:24:13,2023-12-03T00:08:25
736,5K,0:17:03,0:17:03,"0,00","ADRIEN, JAMET",M,220,Top 25,2023-12-03T00:00:00,2023-12-03T00:17:03,2023-12-03T00:17:03
736,10K,0:33:51,0:16:47,"3,21","ADRIEN, JAMET",M,220,Top 25,2023-12-03T00:03:21,2023-12-03T00:33:51,2023-12-03T00:16:47
736,15K,0:50:47,0:16:57,"3,23","ADRIEN, JAMET",M,220,Top 25,2023-12-03T00:03:23,2023-12-03T00:50:47,2023-12-03T00:16:57
736,20K,1:07:46,0:16:58,"3,24","ADRIEN, JAMET",M,220,Top 25,2023-12-03T00:03:24,2023-12-03T01:07:46,2023-12-03T00:16:58
736,Half,1:11:31,0:03:45,"3,25","ADRIEN, JAMET",M,220,Top 25,2023-12-03T00:03:25,2023-12-03T01:11:31,2023-12-03T00:03:45
736,25K,1:24:54,0:17:08,"3,26","ADRIEN, JAMET",M,220,Top 25,2023-12-03T00:03:26,2023-12-03T01:24:54,2023-12-03T00:17:08
736,30K,1:41:56,0:17:03,"3,25","ADRIEN, JAMET",M,220,Top 25,2023-12-03T00:03:25,2023-12-03T01:41:56,2023-12-03T00:17:03
736,35K,1:59:08,0:17:12,"3,26","ADRIEN, JAMET",M,220,Top 25,2023-12-03T00:03:26,2023-12-03T01:59:08,2023-12-03T00:17:12
736,40K,2:16:31,0:17:22,"3,28","ADRIEN, JAMET",M,220,Top 25,2023-12-03T00:03:28,2023-12-03T02:16:31,2023-12-03T00:17:22
736,META,2:24:11,0:07:40,"3,30","ADRIEN, JAMET",M,220,Top 25,2023-12-03T00:03:30,2023-12-03T02:24:11,2023-12-03T00:07:40
855,5K,0:17:03,0:17:03,"0,00","ERIC, HERAULT",M,221,Top 25,2023-12-03T00:00:00,2023-12-03T00:17:03,2023-12-03T00:17:03
855,10K,0:33:57,0:16:53,"3,23","ERIC, HERAULT",M,221,Top 25,2023-12-03T00:03:23,2023-12-03T00:33:57,2023-12-03T00:16:53
855,15K,0:51:02,0:17:06,"3,25","ERIC, HERAULT",M,221,Top 25,2023-12-03T00:03:25,2023-12-03T00:51:02,2023-12-03T00:17:06
855,20K,1:08:01,0:16:58,"3,24","ERIC, HERAULT",M,221,Top 25,2023-12-03T00:03:24,2023-12-03T01:08:01,2023-12-03T00:16:58
855,Half,1:11:43,0:03:43,"3,23","ERIC, HERAULT",M,221,Top 25,2023-12-03T00:03:23,2023-12-03T01:11:43,2023-12-03T00:03:43
